나이,연봉,재산,예금,자동차배기량,자녀수,신청금액,신청기간월,학력점수,결혼점수,회사규모점수,대출분류점수,승인여부
60,120129739,454758658,136970600,2000,0,5499743,48,6,7,10,5,1
42,117201066,94244024,190024691,1000,0,48557976,84,6,7,3,7,1
63,50433346,402976484,85743235,1600,1,104221011,84,3,5,2,7,0
64,27790270,65312241,15641131,0,1,180291166,12,6,5,3,8,0
62,87287930,121117830,24323797,3500,1,127581084,24,10,4,5,7,0
30,36176447,121671941,154663908,0,0,86483148,24,3,5,10,5,0
45,145085463,438739597,13551456,1600,1,14342835,12,10,5,5,5,1
58,57690219,99508846,181565228,2000,2,121469644,24,6,5,5,8,0
62,130882746,393480363,56330022,2500,1,73396676,60,6,4,5,5,1
38,70391201,230903267,179775808,0,3,109788407,12,6,7,5,6,1
45,62015252,499545383,154701369,1000,0,154456131,12,10,7,5,5,1
42,141570614,419545749,174240207,1600,3,161729369,120,8,5,10,7,1
60,67231934,369851567,42807938,2000,2,173534256,84,2,7,10,7,1
62,70737428,435363153,119138699,0,0,129029092,24,8,5,10,7,1
60,33791931,317015196,18717826,2000,0,181595489,84,6,7,7,8,0
34,107158066,421826128,40456153,1600,2,139672461,12,2,5,7,7,0
32,57549123,130563423,61980445,2500,4,157863248,48,2,7,7,5,0
40,96128541,48851605,148162518,0,4,138669033,12,3,7,7,5,0
32,96875721,307966003,4942875,0,1,175013443,24,10,5,7,7,0
34,113495960,217345196,180623456,2000,0,48463526,24,8,4,7,5,1
22,116881393,213220397,14160702,2000,0,153177979,24,10,5,7,5,1
61,86878816,263373926,75298039,2000,0,27845525,24,10,5,5,5,1
65,63028953,180691305,16217925,2000,0,22938835,120,10,4,3,8,0
40,128868616,313029765,153793568,0,1,100866417,60,10,5,2,7,1
33,60282534,15284183,28262994,0,2,63546245,120,3,5,9,5,0
29,85976182,484945670,176951382,0,2,114854850,24,3,7,5,8,1
29,72162835,462354496,106044397,3000,0,137158113,48,3,5,5,5,1
33,131160190,467635081,189694563,1600,0,49179765,12,3,4,10,7,1
54,76149409,182501747,58072182,0,1,141485581,36,6,5,2,8,0
47,70192894,265945478,90863230,0,3,199114522,36,8,5,3,6,0
60,109677080,477065301,138849392,2500,3,153191150,60,6,7,3,8,1
49,98317344,451173028,166382662,2500,0,38888367,36,8,5,7,6,1
26,33942088,395122237,84271417,3000,1,128570607,24,8,4,5,5,0
29,86061944,203665794,178486507,1000,1,6849530,36,8,5,10,7,1
46,115612190,282169611,23597441,2000,1,96595041,120,6,5,9,8,1
48,148969719,396456237,141736943,0,0,108994741,48,6,5,7,5,1
44,101789088,136505997,69639796,0,1,194613622,84,3,5,5,4,1
51,68138098,313224684,20267096,0,0,148755049,24,6,7,7,5,1
44,49399707,413967162,77332911,0,2,142662249,36,8,5,3,5,0
41,133467930,353727395,176043124,2000,1,108818898,24,6,7,7,8,1
39,125893477,239740315,196106774,3000,1,105069322,60,8,5,3,4,1
39,50409966,292304179,78559971,0,2,198456142,48,6,7,5,5,0
23,46082171,494337771,177283277,3000,2,9147259,12,3,5,5,5,1
25,112967780,300993897,101930883,1000,0,64125151,84,8,7,7,5,1
51,60943768,392808877,143403007,1600,1,31087845,24,6,5,9,6,1
54,59831843,363302382,9074284,1000,3,66419526,48,6,5,3,6,0
57,39797732,350745307,111462394,1600,0,95405844,60,8,4,5,6,1
39,54316817,358184527,14032387,0,1,71676811,60,3,7,5,5,1
58,75575982,227204875,53723591,2000,0,192727497,48,6,5,10,5,0
40,115268983,237080087,113362865,2000,2,137714655,36,8,5,7,5,1
49,63720052,233931368,161432753,2500,0,146968761,48,8,5,5,8,1
61,62718564,16627303,112178728,1000,2,149746983,120,3,7,4,6,0
41,57038722,120532665,187238308,2000,1,180349263,36,8,5,5,6,0
54,82176876,77282003,162066501,2000,0,154763667,36,3,7,5,6,0
33,43482770,443222505,31248029,3500,1,8159937,48,6,7,3,8,1
36,83131995,137484683,77791697,1600,1,55972170,60,6,4,9,4,1
62,111542822,69221317,133697085,3500,1,197875355,12,6,5,5,8,0
60,23872765,59883465,187681206,2000,0,132164274,12,6,7,5,8,0
23,21271319,349994917,197543173,2000,1,18282957,48,6,5,9,6,1
50,29765978,3041655,152637287,0,0,95994449,24,6,7,5,8,0
62,89635808,235652200,114753861,1600,0,196262719,48,3,7,5,4,0
31,131079160,59435552,151321937,1600,2,198603437,12,10,5,3,6,1
23,20634980,424831688,54647283,0,2,89327129,84,6,7,9,5,0
32,141765969,479225178,56720605,1000,0,179145336,48,10,7,3,8,1
34,33816206,479377308,130869869,3500,0,120438500,84,10,5,10,8,1
31,129457858,220982054,174367115,1600,0,104338723,84,6,5,5,4,1
35,82771119,322257412,193961897,0,2,85328785,120,6,5,7,5,1
39,105716460,299852068,68266920,1600,2,178965357,84,6,5,5,4,1
30,86388787,175019450,159310724,0,1,126119700,60,2,5,5,6,1
60,82016269,222032245,170306161,1600,2,70090540,12,8,7,7,4,1
49,128536925,32161848,124634648,1600,4,100926825,12,2,5,5,8,0
24,118265229,397849516,69518376,1000,4,91595461,12,6,5,4,5,0
41,82842290,120401756,123817713,2000,4,92975052,60,10,7,9,7,1
27,34512670,230263665,116889780,0,2,65763911,12,6,7,7,5,0
48,35002384,240310366,121305101,2500,0,128426670,24,10,4,5,6,0
23,124200129,280355869,123852042,3500,0,15186291,12,3,7,5,7,1
50,88820780,408938318,169411638,0,2,177801844,48,6,7,7,4,1
59,82606588,345940523,34016302,2500,0,86002408,24,8,5,5,7,1
24,108473689,331531524,73458789,1600,0,161168181,36,8,7,9,5,1
37,131649405,263372747,117200345,1600,0,147250903,12,6,7,10,7,1
51,101753508,47977877,56665547,0,2,97011068,120,8,7,5,6,1
61,119170227,201004235,195630624,1600,1,43748560,36,6,5,5,5,1
23,119485168,478658425,52630051,3500,0,114631279,36,6,7,10,5,1
38,66313988,497774037,93925776,0,2,189874091,60,6,7,10,5,1
62,55630815,365249073,175473009,0,4,41225630,48,6,7,3,6,1
33,124151328,113757481,16012732,0,1,54922426,84,8,7,9,5,1
56,69033242,50945323,164137600,1600,2,198636063,48,3,5,3,5,0
64,137433680,207382179,114201673,3000,0,179051340,36,6,7,5,5,1
22,29059790,428285951,6360408,1600,0,112162220,60,6,7,3,5,0
36,27568276,360932119,180582578,0,1,140474531,24,10,5,7,8,0
47,140510540,441946118,7839367,1600,2,91397154,120,6,7,3,6,1
58,104299138,307888157,103043559,1000,3,83798071,12,8,4,5,8,1
42,69347916,65164182,9806249,0,2,91421570,84,6,5,3,5,0
52,118157853,57397983,14240019,1600,1,85811227,24,8,5,7,5,1
46,107402485,24001151,177440862,0,2,136733227,12,6,7,3,7,1
44,89056136,283539985,153165109,2500,0,69439042,36,8,7,5,5,1
45,32853534,121443118,39388234,1600,0,38301399,60,6,7,10,8,1
59,125583346,367191820,124093594,2500,2,142780670,120,6,7,5,5,1
49,132583014,343124967,158935913,3500,2,11103017,60,6,4,5,7,1
42,42381929,159055371,177918128,3000,3,145156903,84,10,7,10,6,1
64,130566514,88400833,93661385,0,1,56332520,84,8,5,5,7,1
39,134120150,51200174,179499975,3000,3,42099311,48,10,7,5,5,1
57,91425719,368657636,101570014,2000,0,78896550,84,6,7,7,8,1
56,105303274,225220497,137645608,2000,0,27912492,48,3,7,5,4,1
30,69690851,161764957,195805871,0,2,79975476,24,6,5,7,7,1
59,56632914,428326507,47190357,0,1,24952735,84,6,7,7,5,1
51,113857809,296806608,33704255,3500,0,99280302,48,8,7,10,6,1
65,132043769,259001168,68403764,0,2,39353101,12,6,7,10,4,1
55,105030081,371689582,32879804,0,2,30349334,60,6,5,9,6,1
53,86506779,407791570,56832561,1000,1,117926377,60,6,4,9,5,1
24,40660219,343036577,148597064,3000,1,126922784,36,8,7,3,6,1
24,26949632,220003159,95504807,1600,2,6075920,36,6,4,7,7,0
49,77939932,189649396,75008258,3000,2,80597097,84,2,5,3,5,0
65,26415443,385832469,73744801,1000,3,20201437,84,6,7,5,4,1
36,94013502,258953580,38905994,0,2,149035669,24,8,4,10,8,1
62,69754794,352193039,89482290,1600,0,137896971,120,6,4,9,4,1
44,118434585,445199394,124927111,2000,1,14697180,36,6,4,2,8,1
61,59734304,457945317,27830966,1000,1,188543865,12,8,5,3,7,0
32,97087751,138857819,194562572,1000,0,192192268,120,6,7,7,7,1
53,89898857,93944975,88656235,0,0,70260967,48,8,5,5,5,1
57,20612615,130643680,189592183,0,0,30469461,48,8,5,10,7,1
54,29410621,375685885,26931785,2000,0,27296932,24,3,5,7,5,1
45,57747867,185029018,153443190,1000,1,168940503,48,8,7,3,7,0
60,134690560,86694640,123527610,0,1,94536763,60,8,7,5,6,1
55,39111944,49192746,164012823,0,0,6854145,48,8,7,10,5,1
49,112416262,163656594,120135584,1000,1,185443656,36,6,7,10,4,1
58,146537653,68068220,192567326,3000,1,120583778,60,6,5,5,6,1
28,122773781,78186806,125386366,1000,0,139627412,36,6,7,2,5,1
25,51582897,341941986,156920825,0,1,165593017,120,10,5,5,5,1
58,138087483,9866047,175516354,1600,2,164622846,36,10,7,7,5,1
22,32103930,58776630,142916694,2000,3,19781950,24,6,7,5,4,0
22,80858452,422182745,104847331,1600,0,116928497,120,6,4,4,5,1
41,135380448,422457042,54563415,0,2,140767702,24,8,4,3,5,1
40,103364542,164621739,170898522,2000,2,21695985,60,8,5,5,5,1
50,73773793,43976504,96115650,2000,1,48368176,120,8,5,7,7,1
31,58065672,352485166,124141645,0,3,82183819,48,3,7,7,6,1
39,68762922,180065843,15845307,0,2,177872387,84,3,7,9,5,1
49,86162431,22732313,99470264,1600,1,170873512,84,6,7,7,5,1
56,61475710,78913490,139631528,2000,2,157510085,12,6,5,3,4,0
64,145965822,68607405,116814381,3500,4,198103958,48,8,7,7,6,1
52,141300094,294558171,89710971,1600,3,52318047,60,6,5,3,5,1
48,133187290,449058791,44685463,2000,4,96223887,12,8,5,10,6,1
32,74837878,396536016,61934040,0,0,92110987,36,6,5,7,5,1
59,109869230,273258022,140124871,2500,1,137392795,36,6,4,5,4,1
26,137367809,211077582,44838139,2000,1,170779890,12,6,5,5,7,0
29,130555833,309338354,124345323,2000,1,100878137,36,6,7,5,5,1
55,73862511,221906370,117947522,0,0,100848699,48,6,5,5,6,1
33,34610186,123049561,194083495,0,2,123621973,24,6,7,5,5,0
59,29831947,339598727,12156368,2000,2,149782537,84,10,4,4,6,0
22,95018325,436621972,21624521,0,2,44253653,120,3,5,5,5,1
52,103541631,186435165,101216693,0,1,192562612,48,8,4,3,7,0
25,130479538,420769233,105421965,0,1,22950428,36,2,4,5,7,1
26,58026952,215541023,7985531,0,2,9504514,24,8,7,9,5,0
51,41771163,200667971,165171084,2000,1,74964324,48,8,5,5,6,1
45,69270758,14162178,98944699,1600,2,141779812,84,6,7,5,5,1
24,65964766,347639450,69328749,0,0,195724618,36,6,4,5,7,0
32,37220964,403751262,63770754,1600,1,186888288,48,8,4,5,5,0
25,107396744,331778459,172281436,2500,0,139255052,36,6,7,5,5,1
47,86129952,75680475,39346573,3000,0,90126415,60,6,7,3,5,0
48,113745958,51646733,32083541,1600,2,121181348,12,10,7,5,6,0
64,65849845,286429375,42635705,1600,0,193888171,36,6,7,9,5,0
48,62341287,200758127,125004509,0,4,56772707,84,2,7,4,5,0
63,81434860,214548891,162186171,1600,2,98264739,48,6,7,10,8,1
27,134062954,483900123,66195738,2000,2,140115829,120,8,7,9,8,1
36,25236569,361961335,34692399,1600,0,7008282,84,8,7,3,8,1
51,124628266,205893869,41838833,1000,0,79345976,36,8,7,10,8,1
63,67968389,9549639,123836755,1600,1,115742879,36,3,5,10,7,0
58,131100473,17047848,49207045,3000,3,180679064,84,3,7,5,5,0
58,124286391,342401847,175456046,2500,0,198439544,48,6,5,10,6,1
63,65338962,418869379,20778270,2000,1,113483259,48,10,5,5,6,0
58,110203949,353851314,6473706,0,0,189193156,24,6,7,2,8,0
56,40752258,202943876,17675649,0,2,24356775,120,6,4,7,5,0
44,136516601,15567868,169128624,2500,2,141747810,84,6,7,7,5,1
27,72583838,483700815,130245903,0,0,83108101,84,6,5,4,5,1
25,79231329,493168031,191548926,2000,2,151439824,36,6,7,10,5,1
39,111748676,274682275,67259308,1600,4,174206091,60,2,7,3,4,1
30,126709230,35335482,42535625,1600,1,15476235,12,6,7,7,7,1
50,50724556,270486252,112395047,1600,0,187417341,84,6,7,5,5,0
34,105975518,446169235,107565655,2500,0,18290457,36,6,5,7,7,1
38,70959745,339992755,118204797,0,4,151912682,48,8,5,4,7,1
53,67931380,359994615,69506772,2000,1,18468602,24,6,7,5,5,1
43,109703357,42484918,1179388,2500,1,173028022,36,6,7,9,6,0
25,70333825,53255818,7006330,3000,0,44971387,60,6,5,5,5,0
26,64994105,63674388,132765292,1600,4,89643714,48,8,4,9,5,1
58,128665493,452188416,104651609,1600,2,186861076,60,3,5,5,6,1
62,33165896,262924818,164202251,3500,0,159453129,60,6,5,9,5,1
34,107866040,395787548,60081971,1600,0,158226173,84,6,7,7,6,1
55,52334301,57645629,163094447,1600,3,153849363,12,10,7,5,5,0
43,22014771,463821352,85098282,1000,2,116039842,12,3,5,5,7,0
44,41679354,410571045,19339677,0,0,190528858,84,8,7,10,5,1
24,98865998,112382072,195582312,1600,2,167168966,36,6,5,5,8,0
63,112186534,437091116,102387185,2000,1,90856178,12,6,4,3,5,1
55,22737511,131721379,125895702,2000,2,149798409,36,8,7,5,8,0
53,24735307,102669939,134159437,0,0,199630957,36,6,5,7,8,0
42,137330474,132121968,72482450,2500,1,174845091,84,6,5,7,5,1
65,29529756,454977531,149505663,1600,0,5238483,120,6,7,7,5,1
42,136243680,457795992,174053293,1600,0,148887805,48,6,7,2,7,1
65,49661568,164497887,77437395,3500,0,180086924,120,10,7,5,4,1
32,116202314,352717092,131400177,0,0,68911758,48,10,4,5,5,1
60,60265322,337872627,151424764,2000,0,195610911,24,8,7,5,8,0
25,131637763,403281316,38025179,1600,2,83253376,120,10,7,10,8,1
22,111059132,148254750,66519216,2000,2,87129501,12,2,7,7,4,0
49,72235749,255069270,21759169,1600,0,36370058,84,8,7,5,5,0
45,29919319,333836975,120441692,0,2,23835943,24,6,7,3,8,1
56,115251023,13128409,160187539,1600,2,109636161,84,6,5,9,8,1
34,100195018,188369372,122167731,1000,0,122541226,60,10,5,9,7,1
55,20378523,347944178,35956766,0,0,76544820,36,8,7,9,5,0
32,21224581,126297546,109273698,2500,1,123288834,120,8,7,10,4,0
57,125143086,478852053,166986829,1600,1,81960816,36,3,4,10,4,1
38,53721966,15080685,60544959,2500,2,174296072,48,6,5,10,7,0
56,102697376,479043593,166530300,1600,1,190995513,60,6,5,4,7,1
39,79047874,108381934,156924656,1600,0,120740438,36,6,7,5,7,1
61,132245901,24411020,4348161,3500,2,169243524,36,10,7,4,7,0
43,139204944,146237016,47890962,3500,0,171479592,60,6,4,5,5,1
45,149585002,393141153,108588481,0,0,144183724,60,6,5,5,7,1
40,39978937,376221003,143523474,2500,2,42440368,36,3,7,5,5,1
58,132185326,104420208,176106105,1000,2,35212926,60,6,7,10,8,1
60,54582778,98395066,128208463,0,0,184299427,12,6,7,3,4,0
42,96806063,321289957,76068834,1600,0,56686955,60,2,7,9,8,1
29,85750468,229041344,36925441,3500,2,53034515,24,8,7,5,7,1
49,22338457,396144976,152007171,3500,3,37395103,24,8,7,3,4,0
26,141260266,12066389,41356311,0,4,107853539,36,10,5,5,5,1
38,30182517,305205930,139086104,2000,0,137014510,36,2,4,7,4,0
58,109468459,365336006,36242323,2500,0,136851486,48,6,7,10,5,1
57,122050888,496693056,18210770,1000,3,55905276,60,6,7,7,6,1
40,123387420,339390847,50220044,2000,1,23483155,120,6,7,4,5,1
48,37614287,115922578,56985961,1600,0,65490851,24,3,7,10,5,0
55,78184093,54093097,129441826,0,1,103169782,48,6,4,3,7,0
32,127825753,320458387,32176673,2000,0,124425799,36,6,5,2,5,1
33,59348297,261591533,186061382,0,1,57767071,120,3,7,10,4,1
42,80807327,449572644,110872337,1000,0,40715890,84,10,5,7,8,1
32,55463206,363304010,98186346,0,4,169107262,84,8,5,4,5,1
60,80261684,254871225,86938902,2000,2,172295556,12,6,7,3,4,0
49,135418929,201794735,113320269,1600,1,59591475,60,8,7,5,8,1
26,79166150,202187349,4489393,1600,1,114222004,48,8,7,5,5,1
38,92268562,113152143,198017274,2000,2,90766160,12,6,7,9,8,1
41,72516916,8662985,111504875,0,3,32683604,120,8,7,5,6,1
62,79815233,287455294,7039000,2500,0,188414314,120,6,4,10,5,0
33,21972645,106207366,117995520,1600,1,6907672,120,3,7,2,7,0
27,56886916,104163458,87415751,1000,0,41577392,84,6,5,7,6,0
38,76755623,62690614,4807539,0,1,72385159,36,6,7,10,7,1
40,102393606,94797745,184885750,0,1,172009944,24,3,5,5,5,1
47,78506750,15894574,2113374,3000,0,158787463,48,6,5,10,7,0
65,63916215,337115724,115574335,1600,1,118077392,48,10,7,2,5,1
65,70452835,200698558,192358149,2000,2,140529086,36,8,7,5,5,1
53,51498132,280762299,47520899,0,0,71477761,36,8,7,3,8,0
27,140184256,318478809,50835814,2000,0,188405601,24,8,4,7,7,1
57,87826619,486242281,84625,3000,0,10223521,24,8,5,10,4,1
59,21743229,34132932,13270234,0,2,24681091,24,3,5,4,7,0
32,22528013,208958842,8977682,1600,1,185482997,12,10,5,9,6,0
54,146485012,122948966,164531256,3000,3,189285067,12,8,5,10,6,1
45,48788615,238355965,167347513,2000,0,100661345,36,6,7,5,5,1
44,124729077,460236150,145340016,0,1,117409853,120,6,7,10,7,1
36,27575789,361992132,70549002,1000,1,180994881,120,6,7,3,5,0
48,139751155,330974793,164250889,0,1,171419699,48,3,7,9,5,1
32,133674210,220622938,107954904,2500,1,173080616,12,6,7,4,8,1
38,94242111,335556249,60862055,2000,0,77498192,36,3,5,4,7,1
35,21169825,16187688,87455353,3500,0,166956828,84,10,7,10,5,0
48,53515413,293119336,13153553,0,2,18515567,84,3,7,10,8,1
39,72886944,276888281,188981737,1600,0,99958072,12,6,5,7,5,1
49,79808335,173320215,123823283,0,1,51294353,24,3,7,7,6,1
25,58698238,100757062,146246828,1000,0,11980568,84,8,5,3,4,1
28,24283222,403777775,135316674,0,2,125356117,36,10,4,5,5,1
56,96716562,26931057,133549996,1000,1,19855079,84,6,7,10,6,1
30,88140106,34836432,3452197,2500,0,28431051,24,3,7,9,8,1
29,56790082,220260871,105074255,0,0,20940292,60,6,7,2,7,0
38,24936875,126277273,164342045,1600,0,195134272,84,8,7,5,6,0
38,149297244,372726206,8903770,3000,2,12651544,48,8,7,5,4,1
54,82658204,317095038,191233136,3500,2,57602508,24,8,7,10,8,1
53,118280551,386267398,84831936,0,4,132139703,48,6,7,5,7,1
29,78800824,162339478,57979098,3000,0,165559726,36,3,7,5,4,0
40,25612137,370259469,106364272,0,0,123599687,120,3,5,2,5,0
59,60248096,431151618,160242837,1600,0,195417842,120,2,5,4,5,1
24,61614318,172637247,94951012,2500,0,70853100,60,6,5,3,8,0
26,128985877,169947910,129021135,2000,2,97041070,48,8,7,10,4,1
34,105049897,449975701,99982877,2500,4,165153780,120,10,5,5,7,1
52,55805887,24895126,126254451,2500,0,137930991,84,10,7,7,5,1
37,145806194,175094702,27606183,0,0,46743077,12,6,7,9,6,1
53,61800438,59336246,7732677,1600,1,102240209,84,3,5,7,5,0
43,149770423,14490295,27380281,1000,3,195312066,84,10,7,5,8,1
50,149501280,56434708,57167628,1600,1,173289519,36,2,5,10,5,1
43,44857367,215622895,50671212,0,4,42401662,60,6,7,4,7,0
64,60656345,343478034,123035069,1000,2,40058250,12,10,7,5,5,1
24,83185745,144641212,91177884,2500,2,166536930,120,6,5,5,8,0
31,106333087,424837653,7762396,2500,0,43784427,12,3,4,10,5,1
63,88646168,218807814,6973181,2000,4,93293931,84,6,7,5,8,1
42,146027390,484114025,18117600,1600,2,40247933,60,8,7,5,7,1
37,114118591,477077834,70616231,2000,1,7859258,24,8,7,2,4,1
33,47565830,386638111,1236590,2000,1,175703710,60,6,5,10,5,0
23,33662681,466202748,98797453,3500,0,156905866,60,3,7,9,7,0
62,109492167,353548038,72133932,0,0,96764743,120,6,7,5,7,1
45,40598817,447791594,111088260,1600,0,36117905,120,10,7,7,6,1
56,122397989,118236858,144165045,3000,4,162251453,60,3,5,4,5,1
51,60434766,172710100,50194563,3000,2,75076618,48,8,5,5,4,1
51,62496124,376465033,31416729,1600,2,134080086,24,8,7,7,6,1
56,21403791,212280619,55610711,0,2,66755416,120,8,5,4,4,0
40,111131464,418663716,352636,2500,1,89295985,120,2,5,5,8,1
29,34725067,438819435,24002591,1600,0,109417006,36,6,5,4,5,0
47,120474475,149864742,150166072,2000,0,153593173,12,8,7,4,5,1
61,83942816,411725404,44561368,1600,3,167253374,84,6,5,5,7,0
28,121956375,77132135,198859926,0,0,91491615,48,6,7,5,4,1
51,95910450,167098355,33566304,0,2,50442825,24,6,4,10,5,1
28,30716325,258982475,157754343,1600,2,34961619,60,6,7,5,5,1
24,119534803,113221881,141008894,0,1,71445834,84,10,7,7,6,1
22,29073933,289633914,64426428,0,4,161347779,120,8,7,10,5,0
57,82231223,289347539,66147828,1600,0,58426455,84,6,7,5,5,1
46,42405397,103451447,112710316,1600,2,14266393,48,3,5,10,5,1
58,117803573,397820672,170474819,0,2,115033836,48,6,5,5,5,1
22,138506859,315822244,77237388,0,4,11554657,120,6,5,5,5,1
36,92036401,158880253,12235976,3000,3,177560402,120,8,5,3,8,1
58,88529148,116092391,74883835,0,0,137221793,12,6,4,7,5,0
34,119315215,439375069,41462534,1000,0,55084844,36,3,4,5,8,1
61,20660245,417871122,187841403,1000,3,96472843,24,6,5,4,5,0
29,139308623,114880337,139454869,2500,0,149147281,84,6,7,2,7,1
26,45668346,17802613,10166532,1600,1,183558347,84,6,7,9,5,0
30,147935454,402266297,58597707,0,2,175518483,24,6,7,5,8,1
22,115713013,307754277,10043192,0,1,18558646,24,6,7,4,7,1
57,120652649,50441014,166003334,2000,2,20822553,120,6,5,5,5,1
56,105306387,293679103,181259280,2000,2,121556122,60,6,7,5,5,1
23,81316213,226091342,22455921,1600,2,101816733,60,6,7,4,4,1
61,94311600,387275163,88058009,0,2,62122729,48,8,7,5,8,1
44,26032375,104542421,186376656,1000,4,195353752,84,8,7,7,8,0
30,101114736,226578372,29042337,1600,1,150522078,36,8,4,3,6,1
55,101392753,78122057,58380718,2000,0,139026902,12,6,7,9,7,0
35,135856103,478763613,60854930,0,0,40359290,84,3,7,7,8,1
25,85735326,389369078,6011662,1600,3,60366523,120,6,5,3,5,1
51,30028768,368361213,7254646,0,0,122978643,12,3,7,5,5,0
52,59805469,345103332,190558565,2000,2,160141310,36,6,7,5,5,0
59,105231823,211668221,114218521,2000,1,186556768,24,3,5,4,8,0
32,51103652,461641207,61329664,3000,3,141056741,36,6,7,9,7,1
56,56468616,36458505,75734932,1600,3,86634225,12,3,5,5,7,0
29,126660972,401629535,142968585,1600,2,139760184,60,8,5,3,5,1
24,95961565,107616366,73303440,0,0,18489191,36,6,5,5,8,0
35,86108566,162013977,45552080,0,0,122016147,48,3,5,3,5,0
34,61398755,259714864,20367468,0,0,179451849,60,6,7,3,6,0
53,115020644,391327505,145786602,0,0,129204570,48,8,4,3,4,1
55,57403396,419267453,36113003,0,0,6470353,48,8,7,2,8,1
40,115818257,291866125,13929653,3500,1,140431229,120,3,7,10,4,1
59,29113192,201517744,85390889,2000,0,146656605,36,8,7,5,8,0
37,132390374,473251210,7914192,0,2,110539684,48,6,5,4,6,1
23,84943640,123260647,192999611,0,2,164137204,84,8,5,5,6,1
61,77006042,401547287,125458593,1000,1,44446796,24,8,5,3,8,1
